"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SI","2017-10-01","97.4","-1.2769","6.0374","Eric Thames",519346,645261,"double","hit_into_play_no_out",,,,,7,"Eric Thames hits a ground-rule double (26) on a line drive down the left-field line.  ","R","L","R","STL","MIL","X","null","line_drive",1,1,2017,"-1.1839","0.4866","-0.3596","1.8226","null","null","null",1,8,"Top","35.31","131.90",,,608348,,"null","5.0174","-141.3650","-6.7711","-16.6317","32.0981","-24.5190","3.6022","1.3707","255","97.0","16.2","96.0420","2453","5.6370",492522,645261,608348,572228,591971,594824,622270,642423,664056,545341,"54.8620","0.542","0.603","1.25",1,1,1,4,53,"3","Sinker",1,4,4,1,4,1,4,1,"Strategic","Strategic"
"FF","2017-10-01","92.2","-2.2973","5.4154","Eric Thames",519346,656427,"field_out","hit_into_play",,,,,2,"Eric Thames flies out to center fielder Harrison Bader.  ","R","L","R","STL","MIL","X",8,"fly_ball",2,1,2017,"-0.4400","1.4766","0.2144","3.1604","null","null","null",1,5,"Top","104.91","49.93",,,608348,,"null","7.4126","-134.0568","-3.1930","-6.9414","27.8476","-13.5691","3.6022","1.3707","355","96.8","38.7","93.1130","2218","6.7800",492522,656427,608348,572228,591971,594824,622270,642423,664056,545341,"53.7193","0.121","0.251","0.00",1,0,0,3,33,"4","4-Seam Fastball",0,4,4,0,4,0,4,0,"Infield shift","Standard"
"FF","2017-10-01","94.8","-2.4100","5.2453","Eric Thames",519346,656427,"field_out","hit_into_play",,,,,6,"Eric Thames lines out to center fielder Harrison Bader.  ","R","L","R","STL","MIL","X",8,"line_drive",1,2,2017,"-0.4926","1.4722","0.4459","2.6539","null","null","null",1,3,"Top","137.06","51.43",,,608348,,"null","8.6665","-137.7284","-4.4825","-8.3018","30.2965","-12.2603","3.6024","1.3709","356","97.0","26.5","95.7550","2294","6.8980",492522,656427,608348,572228,591971,594824,622270,642423,664056,545341,"53.6010","0.454","0.725","0.00",1,0,0,5,18,"4","4-Seam Fastball",0,4,4,0,4,0,4,0,"Infield shift","Standard"
"FT","2017-10-01","92.4","-2.6020","5.1053","Eric Thames",519346,656427,"walk","blocked_ball",,,,,13,"Eric Thames walks.   Eric Sogard to 3rd.    Jonathan Villar to 2nd.  ","R","L","R","STL","MIL","B","null","null",3,2,2017,"-1.6550","0.9506","-0.7421","0.3694","null",519299,542340,0,1,"Top","null","null",,,608348,,"null","8.5860","-134.1353","-8.4941","-22.4796","28.8586","-18.6616","3.1351","1.4475","null","null","null","93.8620","1905","7.2610",492522,656427,608348,572228,591971,649557,622270,642423,664056,545341,"53.2384","null","null","0.70",1,0,0,"null",3,"6","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2017-09-30","92.5","2.2455","4.5845","Eric Thames",519346,595411,"field_out","hit_into_play",,,,,12,"Eric Thames grounds out to first baseman Jose Martinez.  ","R","L","L","STL","MIL","X",3,"ground_ball",3,2,2017,"1.3844","-0.1191","1.0152","2.1872","null","null","null",0,8,"Top","160.78","170.00",,,608348,,"null","-6.0191","-134.4334","-0.0706","17.7888","28.1638","-33.8138","2.7983","1.2421","56","74.1","3.8","91.7570","2073","5.8310",492507,595411,608348,500874,594824,649557,657557,502054,664056,572039,"54.6679","0.214","0.197","0.00",1,0,0,2,64,"9","Sinker",4,6,6,4,6,4,6,4,"Infield shift","Standard"
"SI","2017-09-30","88.6","2.9774","5.8936","Eric Thames",519346,435043,"force_out","hit_into_play",,,,,8,"Eric Thames grounds into a force out, fielded by shortstop Paul DeJong.   Jacob Barnes out at 2nd.  ","R","L","L","STL","MIL","X",6,"ground_ball",0,1,2017,"1.1792","0.3369","-0.0376","1.6625","null",621433,606930,2,5,"Top","128.78","149.68",,,608348,,"null","-9.6495","-128.2674","-4.8457","14.8223","26.7787","-27.7426","3.0447","1.2420","null","82.9","-20.7","87.5130","1930","5.9030",492507,435043,608348,500874,594824,649557,657557,502054,664056,572039,"54.5962","0.067","0.064","0.00",1,0,0,2,46,"2","Sinker",4,6,6,4,6,4,6,4,"Standard","Standard"
"CH","2017-09-30","83.6","-1.0814","5.3139","Eric Thames",519346,596133,"strikeout","called_strike",,,,,8,"Eric Thames called out on strikes.  ","R","L","R","STL","MIL","S",2,"null",0,2,2017,"-1.0363","0.7135","-0.1460","1.6798","null","null",572180,0,4,"Top","null","null",,,608348,,"null","4.0830","-121.2775","-3.2090","-10.8115","25.3060","-24.9093","2.9460","1.2913","null","null","null","82.2910","1406","5.7250",492507,596133,608348,500874,594824,649557,657557,502054,664056,572039,"54.7739","null","null","0.00",1,0,0,"null",34,"3","Changeup",4,6,6,4,6,4,6,4,"Infield shift","Standard"
"FF","2017-09-30","93.0","-1.1598","5.3580","Eric Thames",519346,596133,"walk","ball",,,,,13,"Eric Thames walks.  ","R","L","R","STL","MIL","B","null","null",3,0,2017,"-0.8276","1.5619","-0.0201","1.1297","null","null","null",1,3,"Top","null","null",,,608348,,"null","4.6140","-134.5773","-8.1508","-10.8849","32.7008","-12.0406","2.9953","1.2667","null","null","null","91.1580","2279","5.7490",492507,596133,608348,500874,594824,649557,657557,502054,664056,572039,"54.7504","null","null","0.70",1,0,0,"null",17,"4","4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"FF","2017-09-30","96.2","-0.9700","5.5948","Eric Thames",519346,596133,"strikeout","called_strike",,,,,12,"Eric Thames called out on strikes.  ","R","L","R","STL","MIL","S",2,"null",2,2,2017,"-0.6224","1.3133","0.9523","2.9631","null","null","null",0,1,"Top","null","null",,,608348,,"null","6.4326","-139.5197","-4.2207","-9.5612","33.9813","-14.5259","2.9706","1.2666","null","null","null","95.1540","2318","6.0440",492507,596133,608348,500874,594824,649557,657557,502054,664056,572039,"54.4548","null","null","0.00",1,0,0,"null",1,"6","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SI","2017-09-29","97.5","-1.1766","5.8341","Eric Thames",519346,645261,"single","hit_into_play_score",,,,,5,"Eric Thames singles on a line drive to right fielder Magneuris Sierra.   Brett Phillips scores.  Eric Sogard advances to 3rd, on a fielding error by right fielder Magneuris Sierra.  ","R","L","R","STL","MIL","X",9,"line_drive",0,0,2017,"-1.5926","0.6921","0.1176","1.8942","null",621433,519299,1,9,"Top","193.49","103.02",,,608348,,"null","7.0299","-141.3453","-6.5227","-22.7498","34.7644","-21.6815","3.0941","1.2422","225","98.1","15.9","96.4600","2416","6.0760",492492,645261,608348,500874,594824,649557,657557,664056,502054,642423,"54.4233","0.556","0.628","0.90",1,1,0,4,64,"1","Sinker",1,4,4,1,4,1,4,1,"Standard","Standard"
"SL","2017-09-29","85.3","-3.1783","5.7385","Eric Thames",519346,572998,"strikeout","swinging_strike",,,,,6,"Eric Thames strikes out swinging.  ","R","L","R","STL","MIL","S",2,"null",3,2,2017,"0.0660","-0.2964","0.6896","1.8389","null","null","null",0,7,"Top","null","null",,,608348,,"null","8.7732","-123.7334","-2.2992","-0.9113","22.1448","-34.9611","2.9542","1.2502","null","null","null","83.8720","2537","5.2910",492492,572998,608348,500874,594824,649557,657557,664056,502054,572039,"55.2081","null","null","0.00",1,0,0,"null",48,"8","Slider",1,4,4,1,4,1,4,1,"Infield shift","Standard"
"CH","2017-09-29","81.4","-2.3408","6.2188","Eric Thames",519346,607231,"single","hit_into_play_no_out",,,,,8,"Eric Thames singles on a soft ground ball to shortstop Paul DeJong.  ","R","L","R","STL","MIL","X",6,"ground_ball",0,1,2017,"-1.2724","0.7403","-0.0324","1.3651","null","null","null",1,5,"Top","116.72","177.37",,,608348,,"null","7.5573","-118.0464","-5.6296","-13.2813","22.6979","-24.4338","3.2083","1.3710","2","41.3","-39.8","80.9800","1602","6.2080",492492,607231,608348,500874,594824,649557,657557,545341,502054,572039,"54.2913","0.163","0.152","0.90",1,1,0,1,33,"2","Changeup",1,2,2,1,2,1,2,1,"Infield shift","Standard"
"FT","2017-09-29","92.2","-2.5754","5.9748","Eric Thames",519346,607231,"walk","ball",,,,,9,"Eric Thames walks.  ","R","L","R","STL","MIL","B","null","null",3,1,2017,"-1.4286","1.0261","0.3691","1.2415","null","null","null",1,3,"Top","null","null",,,608348,,"null","10.5793","-133.5716","-8.4355","-19.3708","26.0372","-18.2845","2.9619","1.2971","null","null","null","92.5030","2339","6.4960",492492,607231,608348,500874,594824,649557,657557,545341,502054,572039,"54.0034","null","null","0.70",1,0,0,"null",17,"5","2-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"CH","2017-09-29","81.2","-2.2099","6.3302","Eric Thames",519346,607231,"field_out","hit_into_play",,,,,11,"Eric Thames grounds out, third baseman Aledmys Diaz to first baseman Jose Martinez.  ","R","L","R","STL","MIL","X",5,"ground_ball",1,1,2017,"-1.5290","0.7565","-0.9114","2.1095","null","null","null",0,1,"Top","117.94","170.73",,,608348,,"null","5.7280","-117.7161","-4.1393","-15.1337","23.7885","-24.6696","2.8977","1.3167","5","61.0","-25.1","80.2730","1361","6.0000",492492,607231,608348,500874,594824,649557,657557,545341,502054,572039,"54.4995","0.060","0.062","0.00",1,0,0,2,1,"3","Changeup",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FT","2017-09-27","95.6","-2.9045","5.9484","Eric Thames",519346,547179,"strikeout","called_strike",,,,,5,"Eric Thames called out on strikes.  ","R","L","R","MIL","CIN","S",2,"null",2,2,2017,"-1.3382","0.7771","0.2687","2.0922","null","null","null",0,8,"Bot","null","null",,,571466,,"null","11.2632","-138.5558","-6.2491","-19.5280","27.9988","-21.0945","3.2148","1.4614","null","null","null","95.3970","2123","6.1720",492462,547179,571466,458015,571697,553993,606299,594807,571740,594988,"54.3260","null","null","0.00",1,0,0,"null",63,"6","2-Seam Fastball",0,6,0,6,6,0,0,6,"Strategic","Standard"
"FF","2017-09-27","94.1","-2.3365","6.2678","Eric Thames",519346,456701,"walk","ball",,,,,12,"Eric Thames walks.  ","R","L","R","MIL","CIN","B","null","null",3,2,2017,"-0.4554","1.0338","1.3040","2.2807","null","null","null",2,5,"Bot","null","null",,,571466,,"null","10.5135","-136.5192","-7.0049","-7.8950","27.0505","-17.7686","3.0634","1.3365","null","null","null","94.9540","2045","6.7180",492462,456701,571466,458015,571697,553993,606299,594807,571740,594988,"53.7806","null","null","0.70",1,0,0,"null",45,"6","4-Seam Fastball",0,6,0,6,6,0,0,6,"Infield shift","Standard"
"SL","2017-09-27","87.5","-2.6014","6.2640","Eric Thames",519346,456701,"walk","ball",,,,,13,"Eric Thames walks.  ","R","L","R","MIL","CIN","B","null","null",3,2,2017,"0.1837","1.0125","-1.2564","2.3251","null","null","null",2,3,"Bot","null","null",,,571466,,"null","2.8629","-127.1095","-5.4446","1.4429","24.4815","-20.3361","3.2287","1.5570","null","null","null","87.5500","1942","6.2700",492462,456701,571466,458015,571697,553993,606299,594807,571740,594988,"54.2287","null","null","0.70",1,0,0,"null",27,"7","Slider",0,6,0,6,6,0,0,6,"Infield shift","Standard"
"FF","2017-09-27","93.9","-2.2748","6.3656","Eric Thames",519346,456701,"single","hit_into_play_no_out",,,,,6,"Eric Thames singles on a sharp line drive to right fielder Scott Schebler.  ","R","L","R","MIL","CIN","X",9,"line_drive",0,0,2017,"-0.4732","1.3075","0.5962","2.5539","null","null","null",0,1,"Bot","184.80","123.14",,,571466,,"null","8.4728","-136.1059","-7.0074","-7.7366","29.2472","-14.5270","3.5593","1.3365","175","104.9","10.5","93.9360","2012","6.4700",492462,456701,571466,458015,571697,553993,446359,594807,571740,594988,"54.0283","0.872","0.882","0.90",1,1,0,4,5,"1","4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"SL","2017-09-26","86.5","1.9707","6.0160","Eric Thames",519346,593974,"strikeout","called_strike",,,,,12,"Eric Thames called out on strikes.  ","R","L","L","MIL","CIN","S",2,"null",3,2,2017,"0.1890","0.5297","0.9549","2.6718",542979,"null","null",2,7,"Bot","null","null",,,571466,,"null","-2.7442","-125.3561","-2.6628","2.5405","28.1858","-26.4682","3.1613","1.5272","null","null","null","84.6530","2112","5.5570",492447,593974,571466,458015,571697,553993,446359,594807,571740,594988,"54.9418","null","null","0.00",1,0,0,"null",70,"6","Slider",7,5,7,5,5,7,7,5,"Strategic","Standard"
"FF","2017-09-26","98.2","-1.9330","5.9865","Eric Thames",519346,554374,"single","hit_into_play_no_out",,,,,13,"Eric Thames singles on a line drive to left fielder Adam Duvall.  ","R","L","R","MIL","CIN","X",7,"line_drive",0,0,2017,"-0.6201","1.1013","-0.8879","2.2301","null","null","null",0,4,"Bot","80.20","109.70",,,571466,,"null","4.1476","-142.6344","-7.1049","-9.1496","28.8275","-16.2003","3.5616","1.3387","227","88.2","15.5","97.2400","2132","5.5680",492447,554374,571466,458015,571697,553993,446359,594807,571740,594988,"54.9300","0.954","0.912","0.90",1,1,0,4,37,"1","4-Seam Fastball",6,2,6,2,2,6,6,2,"Infield shift","Standard"
"FF","2017-09-26","91.3","-2.2377","6.0823","Eric Thames",519346,592547,"field_out","hit_into_play",,,,,3,"Eric Thames flies out to right fielder Scott Schebler.  ","R","L","R","MIL","CIN","X",9,"fly_ball",0,0,2017,"-0.5560","1.3526","0.4864","2.8704","null","null","null",1,2,"Bot","187.31","89.86",,,571466,,"null","7.8954","-132.5435","-5.0010","-7.9245","24.6924","-15.7601","3.5616","1.3387","316","92.8","43.4","90.5000","2161","5.6390",492447,592547,571466,458015,571697,553993,446359,594807,571740,594988,"54.8596","0.009","0.013","0.00",1,0,0,3,20,"1","4-Seam Fastball",4,2,4,2,2,4,4,2,"Infield shift","Standard"
"FF","2017-09-26","93.9","-2.1377","5.9682","Eric Thames",519346,592547,"double","hit_into_play_no_out",,,,,6,"Eric Thames hits a ground-rule double (25) on a line drive to right-center field.  ","R","L","R","MIL","CIN","X","null","line_drive",3,2,2017,"-0.6240","1.5625","0.7253","2.0584","null","null","null",0,1,"Bot","174.62","54.09",,,571466,,"null","8.6748","-136.0738","-7.6888","-9.5218","29.1348","-11.5638","3.5616","1.3387","360","93.2","28.8","93.0810","2381","5.9700",492447,592547,571466,458015,571697,553993,446359,594807,571740,594988,"54.5280","0.198","0.352","1.25",1,1,1,3,5,"6","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SI","2017-09-23","87.5","-2.4164","6.0947","Eric Thames",519346,543294,"strikeout","called_strike",,,,,3,"Eric Thames called out on strikes.  ","R","L","R","MIL","CHC","S",2,"null",1,2,2017,"-1.0079","0.8746","0.4848","2.8652","null",519299,543768,2,5,"Bot","null","null",,,575929,,"null","8.9561","-126.8793","-3.4235","-12.4814","23.1506","-22.3433","3.0019","1.5375","null","null","null","87.1550","2032","6.0160",492405,543294,575929,519203,595879,592178,608365,445055,546991,664023,"54.4828","null","null","0.00",1,0,0,"null",42,"4","Sinker",1,1,1,1,1,1,1,1,"Standard","Standard"
"CH","2017-09-23","78.9","-2.4967","6.0702","Eric Thames",519346,543294,"field_out","hit_into_play",,,,,7,"Eric Thames lines out to right fielder Ian Happ.  ","R","L","R","MIL","CHC","X",9,"line_drive",1,0,2017,"-1.3868","1.0449","-0.5008","1.8423","null","null",543768,2,3,"Bot","201.50","94.82",,,575929,,"null","6.8549","-114.4614","-4.2631","-13.3829","20.9450","-22.4770","3.5613","1.3384","302","85.0","26.4","78.5490","1983","6.1850",492405,543294,575929,519203,595879,592178,608365,445055,546991,664023,"54.3137","0.098","0.119","0.00",1,0,0,3,26,"2","Changeup",1,1,1,1,1,1,1,1,"Standard","Standard"
"CU","2017-09-23","72.5","-2.6751","6.1834","Eric Thames",519346,543294,"single","hit_into_play_score",,,,,8,"Eric Thames singles on a sharp ground ball to right fielder Ian Happ.   Neil Walker scores.    Ryan Braun to 2nd.  ","R","L","R","MIL","CHC","X",9,"ground_ball",2,1,2017,"1.2094","-0.7733","-0.1508","1.7898","null",435522,460075,2,1,"Bot","183.24","111.22",,,575929,,"null","2.9950","-105.1447","0.0372","8.0418","20.4594","-37.9903","3.5613","1.3384","99","101.2","5.3","70.8500","2805","5.5230",492405,543294,575929,519203,595879,592178,608365,445055,546991,664023,"54.9755","0.654","0.589","0.90",1,1,0,4,8,"4","Curveball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FF","2017-09-22","93.1","2.8976","6.2258","Eric Thames",519346,543557,"strikeout","swinging_strike",,,,,5,"Eric Thames strikes out swinging.  ","R","L","L","MIL","CHC","S",2,"null",1,2,2017,"1.1419","0.7584","-0.1111","2.3840","null","null","null",0,9,"Bot","null","null",,,575929,,"null","-10.2524","-134.9481","-5.7699","16.2270","27.4050","-21.7952","3.5492","1.5045","null","null","null","93.5310","1759","6.5990",492390,543557,575929,519203,450314,592178,595879,445055,546991,518792,"53.8990","null","null","0.00",1,0,0,"null",70,"5","4-Seam Fastball",4,4,4,4,4,4,4,4,"Strategic","Standard"
"FF","2017-09-22","94.0","2.4156","6.2647","Eric Thames",519346,488846,"strikeout","foul_tip",,,,,6,"Eric Thames strikes out on a foul tip.  ","R","L","L","MIL","CHC","S",2,"null",2,2,2017,"0.8860","1.5935","0.3909","2.2220","null","null","null",0,6,"Bot","null","null",,,575929,,"null","-7.0945","-136.3299","-8.1478","12.4015","27.8259","-11.0300","3.5492","1.5045","null","null","null","93.3940","2099","5.9460",492390,488846,575929,519203,450314,592178,595879,445055,546991,518792,"54.5522","null","null","0.00",1,0,0,"null",51,"5","4-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Standard"
"FF","2017-09-22","92.8","-1.9591","6.1383","Eric Thames",519346,407793,"strikeout","called_strike",,,,,4,"Eric Thames called out on strikes.  ","R","L","R","MIL","CHC","S",2,"null",2,2,2017,"-0.5870","1.3150","-0.6382","2.4639","null","null","null",0,4,"Bot","null","null",,,488671,,"null","4.6797","-134.6685","-6.4888","-8.2212","29.4024","-14.8309","2.9962","1.4327","null","null","null","93.0500","2194","6.5900",492390,407793,488671,519203,450314,592178,595879,656941,445055,518792,"53.9087","null","null","0.00",1,0,0,"null",33,"5","4-Seam Fastball",3,2,3,2,2,3,3,2,"Standard","Standard"
"FT","2017-09-22","92.8","-1.4567","5.8137","Eric Thames",519346,407793,"field_out","hit_into_play",,,,,9,"Eric Thames grounds out, second baseman Ben Zobrist to first baseman Anthony Rizzo.  ","R","L","R","MIL","CHC","X",4,"ground_ball",0,0,2017,"-1.0377","0.6041","0.4546","1.9899","null","null","null",1,2,"Bot","150.76","151.91",,,488671,,"null","7.1745","-134.8412","-5.3445","-14.2507","27.8740","-23.8324","3.5613","1.3385","66","95.5","3.1","93.2050","2138","6.4920",492390,407793,488671,519203,450314,592178,595879,656941,445055,518792,"54.0066","0.479","0.465","0.00",1,0,0,4,12,"1","2-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard"
"FC","2017-09-21","91.2","2.4328","6.3923","Eric Thames",519346,458677,"single","hit_into_play_score",,,,,13,"Eric Thames singles on a sharp ground ball to right fielder Ian Happ.   Domingo Santana scores.  ","R","L","L","MIL","CHC","X",9,"ground_ball",2,2,2017,"-0.3540","0.5888","-0.8516","2.4127",570267,"null","null",1,8,"Bot","178.46","113.26",,,575929,,"null","-7.4362","-132.3543","-5.3279","-2.6789","25.6785","-24.5028","3.8152","1.5037","151","95.3","8.7","90.6340","2390","5.8830",492378,458677,575929,519203,595879,592178,608365,445055,546991,664023,"54.6157","0.726","0.674","0.90",1,1,0,4,65,"6","Cutter",2,2,2,2,2,2,2,2,"Strategic","Standard"
"FF","2017-09-21","92.8","2.4025","6.2712","Eric Thames",519346,488846,"single","hit_into_play_no_out",,,,,13,"Eric Thames singles on a ground ball to shortstop Addison Russell.  ","R","L","L","MIL","CHC","X",6,"ground_ball",2,2,2017,"0.1551","1.3198","-1.0626","1.5583","null","null","null",0,7,"Bot","108.62","147.85",,,575929,,"null","-9.1641","-134.4577","-9.0924","3.7440","27.2353","-14.4691","3.6066","1.3543","7","71.6","-11.1","92.6990","2149","6.3110",492378,488846,575929,519203,595879,592178,608365,445055,546991,518792,"54.1877","0.072","0.064","0.90",1,1,0,2,52,"5","4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard"
"SI","2017-09-21","90.9","-3.0220","6.3805","Eric Thames",519346,453562,"strikeout","called_strike",,,,,6,"Eric Thames called out on strikes.  ","R","L","R","MIL","CHC","S",2,"null",0,2,2017,"-1.1150","1.0632","0.6803","2.4017","null","null","null",1,4,"Bot","null","null",,,575929,,"null","11.4853","-131.5633","-6.2341","-15.0570","24.8161","-18.9128","3.1121","1.5035","null","null","null","90.3340","2241","5.9860",492378,453562,575929,519203,595879,592178,608365,656941,445055,518792,"54.5124","null","null","0.00",1,0,0,"null",33,"4","Sinker",1,2,1,2,2,1,1,2,"Standard","Standard"
"SL","2017-09-21","89.5","-3.4340","6.1895","Eric Thames",519346,453562,"field_out","hit_into_play",,,,,2,"Eric Thames grounds out, first baseman Anthony Rizzo to pitcher Jake Arrieta.  ","R","L","R","MIL","CHC","X",3,"ground_ball",1,0,2017,"0.3295","0.4998","0.2761","2.9346","null","null","null",1,2,"Bot","154.31","163.11",,,575929,,"null","8.4115","-129.9230","-3.0947","2.1779","23.9122","-26.1545","3.6316","1.3793","10","83.3","-16.1","89.3460","2672","6.0500",492378,453562,575929,519203,595879,592178,608365,656941,445055,518792,"54.4488","0.107","0.099","0.00",1,0,0,2,14,"2","Slider",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2017-09-20","99.5","2.0368","5.7088","Eric Thames",519346,553878,"field_out","hit_into_play",,,,,5,"Eric Thames flies out to left fielder Starling Marte.  ","R","L","L","PIT","MIL","X",7,"fly_ball",0,0,2017,"0.3380","1.3351","0.1807","2.1109","null","null","null",0,9,"Top","84.79","84.45",,,553869,,"null","-5.7694","-144.3326","-7.4053","5.8832","31.2052","-12.4930","3.6020","1.3796","326","98.9","45.2","98.3540","2441","5.6570",492371,553878,553869,605137,624428,501896,474568,516782,457705,444379,"54.8439","0.033","0.058","0.00",1,0,0,3,69,"1","4-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Strategic"
"SI","2017-09-20","90.6","-1.5880","5.8931","Eric Thames",519346,519263,"double","hit_into_play_score",,,,,8,"Eric Thames doubles (24) on a line drive to left fielder Starling Marte.   Manny Pina scores.    Neil Walker to 3rd.  ","R","L","R","PIT","MIL","X",7,"line_drive",3,1,2017,"-1.2904","1.1992","-0.1877","1.7567","null",444489,435522,1,7,"Top","46.61","92.33",,,553869,,"null","6.0666","-131.3313","-6.7426","-15.8601","27.9120","-17.4515","3.6020","1.3796","286","98.5","16.5","89.2140","2120","5.6480",492371,519263,553869,605137,624428,501896,474568,516782,457705,656669,"54.8530","0.488","0.572","1.25",1,1,1,4,52,"5","Sinker",3,2,2,3,2,3,2,3,"Infield shift","Standard"
"SL","2017-09-19","89.0","-1.9569","5.5962","Eric Thames",519346,543339,"strikeout","swinging_strike",,,,,8,"Eric Thames strikes out swinging.  ","R","L","R","PIT","MIL","S",2,"null",3,2,2017,"-0.1901","0.5190","-0.2339","2.0137",606115,"null",542340,2,7,"Top","null","null",,,553869,,"null","4.5679","-129.3718","-3.8748","-2.9090","22.3115","-25.9131","3.6424","1.4098","null","null","null","88.7640","2637","5.8120",492356,543339,553869,605137,624428,621559,474568,516782,457705,570256,"54.6889","null","null","0.00",1,0,0,"null",51,"6","Slider",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"FF","2017-09-19","91.9","-2.0532","5.5423","Eric Thames",519346,592866,"walk","ball",,,,,11,"Eric Thames walks.  ","R","L","R","PIT","MIL","B","null","null",3,2,2017,"-0.6736","1.0254","-0.1710","3.3550","null","null","null",2,5,"Top","null","null",,,553869,,"null","6.2945","-133.6842","-2.0400","-9.4411","24.4059","-19.3428","3.1462","1.5584","null","null","null","93.2740","2151","6.7750",492356,592866,553869,605137,624428,621559,474568,516782,457705,570256,"53.7266","null","null","0.70",1,0,0,"null",33,"6","4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"CH","2017-09-19","85.7","-1.9638","5.4969","Eric Thames",519346,592866,"strikeout","swinging_strike",,,,,5,"Eric Thames strikes out swinging.  ","R","L","R","PIT","MIL","S",2,"null",3,2,2017,"-1.2439","0.6225","-0.1198","2.4030","null","null","null",0,3,"Top","null","null",,,553869,,"null","6.9749","-124.6490","-2.3948","-14.5710","22.7445","-25.2518","3.6019","1.3795","null","null","null","86.9140","1815","6.8750",492356,592866,553869,605137,624428,621559,474568,516782,457705,570256,"53.6266","null","null","0.00",1,0,0,"null",18,"7","Changeup",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SI","2017-09-19","89.7","-2.2944","5.3497","Eric Thames",519346,592866,"field_out","hit_into_play",,,,,7,"Eric Thames lines out sharply to center fielder Andrew McCutchen.  ","R","L","R","PIT","MIL","X",8,"line_drive",3,1,2017,"-1.3237","0.4555","-0.4066","1.6838","null","null","null",0,1,"Top","130.29","69.36",,,553869,,"null","7.6568","-130.4422","-4.1781","-17.1138","24.7629","-26.1472","3.6019","1.3795","319","106.0","14.6","91.4520","1908","7.1610",492356,592866,553869,605137,624428,621559,474568,516782,457705,570256,"53.3406","0.686","0.811","0.00",1,0,0,5,1,"5","Sinker",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"CH","2017-09-18","81.1","-1.8686","5.8963","Eric Thames",519346,519263,"field_out","hit_into_play",,,,,8,"Eric Thames flies out to center fielder Andrew McCutchen.  ","R","L","R","PIT","MIL","X",8,"fly_ball",1,1,2017,"-1.5358","0.3197","-0.0652","1.3516","null",435522,460075,2,6,"Top","127.21","103.24",,,553869,,"null","6.7808","-117.5734","-4.0535","-15.2135","21.7906","-28.7587","3.6018","1.3794","null","89.2","39.3","80.0440","1770","5.7150",492344,519263,553869,591741,446481,501896,474568,656669,457705,570256,"54.7859","0.019","0.035","0.00",1,0,0,3,43,"3","Changeup",0,2,2,0,2,0,2,0,"Infield shift","Standard"
"CH","2017-09-18","87.9","-2.3578","6.0944","Eric Thames",519346,592791,"double_play","hit_into_play",,,,,7,"Eric Thames lines into a double play, second baseman Sean Rodriguez to shortstop Jordy Mercer.   Travis Shaw doubled off 2nd.  ","R","L","R","PIT","MIL","X",4,"line_drive",2,0,2017,"-0.8626","0.6847","-0.3177","2.0340","null",543768,"null",1,4,"Top","164.24","135.03",,,553869,,"null","6.6488","-127.6759","-5.1438","-10.6099","23.0589","-23.9800","3.6018","1.3794","198","104.4","11.3","87.7480","1615","6.0170",492344,592791,553869,591741,446481,501896,474568,656669,457705,570256,"54.4842","0.914","0.925","0.00",1,0,0,4,27,"3","Changeup",0,1,1,0,1,0,1,0,"Infield shift","Standard"
